,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,19.0,1079.0,2384646.896811492,28.0,1407.0,2415503.3383790716,19.0,572.0,2326807.0200311337,28.0,24.0,2694.0,2288106.595761483,19.0,905.0,2766775.015244021
1,20.0,964.0,2236510.442823339,33.0,1251.0,2497561.6574531076,26.0,679.0,1961758.2463919797,38.0,28.0,1299.0,2341889.240081235,28.0,1481.0,3994277.8279776294
2,9.0,930.0,805266.2356212432,20.0,1359.0,2430000.469204083,20.0,903.0,2352538.8254205417,39.0,37.0,2364.0,2167094.2142675393,24.0,1507.0,2324417.685185927
3,10.0,741.0,1520427.5635510345,35.0,1658.0,2410742.742516379,34.0,1374.0,2407099.476380159,39.0,43.0,4469.0,3293521.9706236217,29.0,3059.0,2431915.8691550675
4,10.0,346.0,2258115.3980367323,18.0,2266.0,2441769.2443541186,16.0,625.0,2210622.2948996443,26.0,26.0,2042.0,2613472.247560206,28.0,2878.0,3030868.852709655
5,10.0,312.0,1016981.3673050249,28.0,2251.0,2339382.223696556,24.0,1216.0,2135637.9361363836,49.0,29.0,1627.0,2209439.8307270883,24.0,2415.0,2188643.1852489873
6,20.0,1131.0,2206841.2614750736,35.0,2527.0,2335253.261181062,18.0,779.0,2449866.0203503263,39.0,37.0,2099.0,2671185.5327191395,23.0,2070.0,1887974.228394017
7,10.0,470.0,1451564.6731077312,29.0,2208.0,2297733.0549127646,16.0,868.0,2450397.616354624,34.0,34.0,3305.0,2300698.94193974,24.0,2051.0,3237986.4343576
8,10.0,847.0,1612100.8017474853,32.0,1800.0,2495172.1727063586,26.0,1152.0,2394722.3400834627,47.0,37.0,2355.0,2182772.7318200963,33.0,1919.0,3165988.5966621386
9,23.0,1550.0,1321126.9709446398,49.0,3271.0,2448365.875254585,33.0,1633.0,2397513.646494148,52.0,40.0,3403.0,2310822.547728315,29.0,2398.0,4264347.229976422
10,10.0,902.0,1054176.8450309534,27.0,1722.0,2470125.391787963,26.0,733.0,2491703.4726174762,43.0,31.0,1930.0,1912434.9443015326,29.0,1484.0,2940978.3147582076
11,10.0,452.0,1758610.3308542003,31.0,1337.0,2382579.1776645714,28.0,1498.0,2382377.8114918275,43.0,35.0,1885.0,3028440.364347271,25.0,1216.0,2812011.5094733215
12,20.0,1058.0,2434669.9644932807,24.0,1247.0,2423671.8106191047,19.0,313.0,2376017.7555329087,29.0,39.0,2399.0,2623875.6821468086,19.0,1006.0,3224646.2192951757
