,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,213.0,6650.0,9007735.115926756,114.0,6553.0,9935266.134262979,112.0,2328.0,9997531.697352925,0.0
1,179.0,5549.0,9869679.74915977,118.0,4706.0,9999954.234666307,108.0,2144.0,9980198.467732074,0.0
2,193.0,5328.0,9893682.285130324,121.0,7666.0,9986968.932638973,77.0,1167.0,9999025.5738707,0.0
3,216.0,5844.0,9997432.02759617,140.0,5681.0,9917314.881373357,132.0,1974.0,9991282.489967797,0.0
4,140.0,3586.0,9316604.807762522,109.0,5189.0,9996539.128667137,93.0,1347.0,9953144.3664097,0.0
5,176.0,4973.0,9976604.642055055,167.0,6265.0,9878505.448330913,95.0,1756.0,9999776.972150853,0.0
6,184.0,6125.0,9667759.870312894,145.0,6937.0,9915070.335059391,105.0,2199.0,9966703.386452196,0.0
7,203.0,5619.0,9963403.12865187,91.0,3895.0,9975861.142353538,120.0,1990.0,9925961.645409163,0.0
8,257.0,6347.0,9764048.397044202,105.0,4367.0,9980367.748728283,104.0,1442.0,9960002.764382422,0.0
9,133.0,4069.0,8940878.518202737,117.0,5150.0,9949293.857390119,75.0,1127.0,9998450.331343828,0.0
10,128.0,3372.0,9760403.180420265,135.0,6797.0,9991969.636829492,79.0,1288.0,9995169.581559528,0.0
11,140.0,2904.0,9756261.666531304,115.0,4208.0,9988880.607673738,109.0,1511.0,9901104.324303567,0.0
12,199.0,5386.0,9419680.99841875,123.0,6217.0,9951726.405640952,115.0,2255.0,9973887.69467763,0.0
